# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7676982366392715,1.946629313853189,1.1286059292253003,83.85191117290697,1.535396473278543,2.0,0.017016703951299325,90.0,1.4998595122169383,0.0
 0.7715281508010986,1.9472600836474485,1.1344671911811042,83.85765550609356,1.5430563016021972,2.0,0.017249203605030898,90.0,1.5279506031474166,0.0
 0.7753432922687505,1.9478909442926098,1.1403349088950996,83.86348485380016,1.550686584537501,2.0,0.01748452923661561,90.0,1.5556927996501662,0.0
 0.7791455454804123,1.9485218476911366,1.1462087296520211,83.86939999174399,1.5567372155350765,1.5913277366740837,0.017722797944987566,90.0,1.5761468244823122,0.0
 0.7829533960490512,1.9491527457454927,1.1520883007366032,83.87540172332585,1.5491215143977985,-2.0,0.017964125001919844,90.0,1.589799536035653,0.0
 0.7867835372144759,1.9497835903581417,1.1579732694335807,83.88149087997358,1.5414612320669494,-1.999999999999942,0.018208627754868572,90.0,1.6034749717838492,0.0
 0.7906360710085971,1.9504143334315482,1.1638632830276878,83.88766832149042,1.533756164478707,-2.0,0.018456429168891814,90.0,1.6171774091400624,0.0
 0.7945111034916535,1.9510449268681749,1.1697579888036596,83.8939349364817,1.5260060995125941,-2.0,0.018707648593720892,90.0,1.630910998695783,0.0
 0.79840874488584,1.9516753225704864,1.17565703404623,83.90029164270045,1.5182108167242212,-2.0,0.01896241264929929,90.0,1.6446798026685565,0.0
 0.8023291097150553,1.952305472440946,1.181560066040134,83.90673938755415,1.5103700870657903,-2.000000000000057,0.019220847883892108,90.0,1.6584877657558175,0.0
 0.8062723169510987,1.9529353283820179,1.187466732070106,83.91327914851297,1.5024836725937036,-2.0,0.01948308259011113,90.0,1.6723387359923498,0.0
 0.8102384901666674,1.9535648422961658,1.1933766794208807,83.91991193361503,1.4945513261625663,-2.0,0.01974925181133963,90.0,1.6862364624729544,0.0
 0.8142277576955308,1.9541939660858534,1.1992895553771925,83.92663878198076,1.4865727911048394,-2.0,0.020019483787232516,90.0,1.700184592842614,0.0
 0.8182402528002808,1.9548226516535445,1.205205007223776,83.9334607643367,1.4785478008953394,-2.0,0.020293923309791545,90.0,1.7141866801405754,0.0
 0.8222761138480836,1.955450850901703,1.2111226822453665,83.94037898358773,1.4704760787997337,-2.0,0.02057270506681184,90.0,1.7282461804396447,0.0
 0.8263354844948881,1.9560785157327927,1.2170422277266972,83.94739457540307,1.4623573375061247,-2.0,0.020855973429331532,90.0,1.7423664563770684,0.0
 0.830418513878578,1.9567055980492771,1.2229632909525037,83.95450870884163,1.454191278738745,-2.0,0.021143875699526898,90.0,1.7565507718901532,0.0
